device_id,apartment_id,service_type,device_type,installation_date,activation_date,deactivation_date,device_status,api_status,endpoint
WTR-005-016,APT-005-016,WATER,SMART_WATER_METER,2026-01-04,2026-01-04,,ACTIVE,200,/api/v1/devices
RNT-005-016,APT-005-016,RENTAL,SMART_APPLIANCE,2026-01-16,2026-01-17,,ACTIVE,200,/api/v1/devices
WTR-005-017,APT-005-017,WATER,SMART_WATER_METER,2026-04-05,2026-04-05,,ACTIVE,200,/api/v1/devices
RNT-005-017,APT-005-017,RENTAL,WATER_PURIFIER,2026-04-11,2026-04-09,,ACTIVE,200,/api/v1/devices
WTR-005-018,APT-005-018,WATER,SMART_WATER_METER,2026-04-11,2026-04-11,,ACTIVE,200,/api/v1/devices
RNT-005-018,APT-005-018,RENTAL,SMART_APPLIANCE,2026-04-12,2026-04-26,,ACTIVE,200,/api/v1/devices
WTR-005-019,APT-005-019,WATER,SMART_WATER_METER,2026-04-13,2026-04-13,,ACTIVE,200,/api/v1/devices
RNT-005-019,APT-005-019,RENTAL,SMART_APPLIANCE,2026-04-16,2026-04-16,,ACTIVE,200,/api/v1/devices
WTR-005-020,APT-005-020,WATER,SMART_WATER_METER,2026-02-04,2026-02-04,,ACTIVE,200,/api/v1/devices
RNT-005-020,APT-005-020,RENTAL,SMART_APPLIANCE,2026-02-06,2026-02-09,,ACTIVE,200,/api/v1/devices
WTR-005-021,APT-005-021,WATER,SMART_WATER_METER,2026-04-11,2026-04-11,,ACTIVE,200,/api/v1/devices
RNT-005-021,APT-005-021,RENTAL,SMART_APPLIANCE,2026-04-25,2026-04-15,,ACTIVE,200,/api/v1/devices
WTR-005-022,APT-005-022,WATER,SMART_WATER_METER,2026-02-18,2026-02-18,,ACTIVE,200,/api/v1/devices
RNT-005-022,APT-005-022,RENTAL,SMART_APPLIANCE,2026-02-20,2026-02-25,,ACTIVE,200,/api/v1/devices
WTR-005-023,APT-005-023,WATER,SMART_WATER_METER,2026-04-20,2026-04-20,,ACTIVE,200,/api/v1/devices
RNT-005-023,APT-005-023,RENTAL,SMART_APPLIANCE,2026-05-01,2026-04-20,,ACTIVE,200,/api/v1/devices
WTR-005-024,APT-005-024,WATER,SMART_WATER_METER,2026-01-29,2026-01-29,,ACTIVE,200,/api/v1/devices
RNT-005-024,APT-005-024,RENTAL,SMART_APPLIANCE,2026-01-30,2026-02-10,,ACTIVE,200,/api/v1/devices
WTR-005-025,APT-005-025,WATER,SMART_WATER_METER,2026-04-15,2026-04-15,,ACTIVE,200,/api/v1/devices
RNT-005-025,APT-005-025,RENTAL,UTILITY_CONTROLLER,2026-04-26,2026-04-22,,ACTIVE,200,/api/v1/devices
WTR-005-026,APT-005-026,WATER,SMART_WATER_METER,2026-02-14,2026-02-14,,ACTIVE,200,/api/v1/devices
RNT-005-026,APT-005-026,RENTAL,SMART_APPLIANCE,2026-02-16,2026-02-25,,ACTIVE,200,/api/v1/devices
WTR-005-027,APT-005-027,WATER,SMART_WATER_METER,2026-04-16,2026-04-16,,ACTIVE,200,/api/v1/devices
RNT-005-027,APT-005-027,RENTAL,WATER_PURIFIER,2026-04-16,2026-04-26,,ACTIVE,200,/api/v1/devices
WTR-005-028,APT-005-028,WATER,SMART_WATER_METER,2026-01-29,2026-01-29,,ACTIVE,200,/api/v1/devices
RNT-005-028,APT-005-028,RENTAL,WATER_PURIFIER,2026-02-08,2026-02-02,,ACTIVE,200,/api/v1/devices
WTR-005-029,APT-005-029,WATER,SMART_WATER_METER,2026-03-26,2026-03-26,,ACTIVE,200,/api/v1/devices
RNT-005-029,APT-005-029,RENTAL,WATER_PURIFIER,2026-03-27,2026-04-04,,ACTIVE,200,/api/v1/devices
WTR-005-030,APT-005-030,WATER,SMART_WATER_METER,2026-02-21,2026-02-21,,ACTIVE,200,/api/v1/devices
RNT-005-030,APT-005-030,RENTAL,SMART_APPLIANCE,2026-02-25,2026-03-08,,ACTIVE,200,/api/v1/devices
WTR-005-031,APT-005-031,WATER,SMART_WATER_METER,2026-02-05,2026-02-05,,ACTIVE,200,/api/v1/devices
RNT-005-031,APT-005-031,RENTAL,SMART_APPLIANCE,2026-02-05,2026-02-07,,ACTIVE,200,/api/v1/devices
WTR-005-032,APT-005-032,WATER,SMART_WATER_METER,2026-04-09,2026-04-09,,ACTIVE,200,/api/v1/devices
RNT-005-032,APT-005-032,RENTAL,WATER_PURIFIER,2026-04-17,2026-04-15,,ACTIVE,200,/api/v1/devices
WTR-005-033,APT-005-033,WATER,SMART_WATER_METER,2026-02-14,2026-02-14,,ACTIVE,200,/api/v1/devices
RNT-005-033,APT-005-033,RENTAL,WATER_PURIFIER,2026-02-27,2026-02-17,,ACTIVE,200,/api/v1/devices
WTR-005-034,APT-005-034,WATER,SMART_WATER_METER,2026-03-28,2026-03-28,,ACTIVE,200,/api/v1/devices
RNT-005-034,APT-005-034,RENTAL,SMART_APPLIANCE,2026-04-04,2026-04-06,,ACTIVE,200,/api/v1/devices
WTR-005-035,APT-005-035,WATER,SMART_WATER_METER,2026-05-01,2026-05-01,,ACTIVE,200,/api/v1/devices
RNT-005-035,APT-005-035,RENTAL,WATER_PURIFIER,2026-05-02,2026-05-08,,ACTIVE,200,/api/v1/devices
WTR-005-036,APT-005-036,WATER,SMART_WATER_METER,2026-01-15,2026-01-15,,ACTIVE,200,/api/v1/devices
RNT-005-036,APT-005-036,RENTAL,SMART_APPLIANCE,2026-01-29,2026-01-17,,ACTIVE,200,/api/v1/devices
WTR-005-037,APT-005-037,WATER,SMART_WATER_METER,2026-01-23,2026-01-23,,ACTIVE,200,/api/v1/devices
RNT-005-037,APT-005-037,RENTAL,WATER_PURIFIER,2026-02-07,2026-01-23,,ACTIVE,200,/api/v1/devices
WTR-005-038,APT-005-038,WATER,SMART_WATER_METER,2026-01-05,2026-01-05,,ACTIVE,200,/api/v1/devices
RNT-005-038,APT-005-038,RENTAL,UTILITY_CONTROLLER,2026-01-12,2026-01-09,,ACTIVE,200,/api/v1/devices
WTR-005-039,APT-005-039,WATER,SMART_WATER_METER,2026-03-18,2026-03-18,,ACTIVE,200,/api/v1/devices
RNT-005-039,APT-005-039,RENTAL,SMART_APPLIANCE,2026-03-31,2026-03-18,,ACTIVE,200,/api/v1/devices
WTR-005-040,APT-005-040,WATER,SMART_WATER_METER,2026-02-14,2026-02-14,,ACTIVE,200,/api/v1/devices
RNT-005-040,APT-005-040,RENTAL,UTILITY_CONTROLLER,2026-02-25,2026-02-21,,ACTIVE,200,/api/v1/devices
WTR-005-041,APT-005-041,WATER,SMART_WATER_METER,2026-02-25,2026-02-25,,ACTIVE,200,/api/v1/devices
RNT-005-041,APT-005-041,RENTAL,UTILITY_CONTROLLER,2026-03-10,2026-03-02,,ACTIVE,200,/api/v1/devices
WTR-005-042,APT-005-042,WATER,SMART_WATER_METER,2026-02-19,2026-02-19,,ACTIVE,200,/api/v1/devices
RNT-005-042,APT-005-042,RENTAL,UTILITY_CONTROLLER,2026-02-21,2026-03-02,,ACTIVE,200,/api/v1/devices
WTR-005-043,APT-005-043,WATER,SMART_WATER_METER,2026-02-02,2026-02-02,,ACTIVE,200,/api/v1/devices
RNT-005-043,APT-005-043,RENTAL,WATER_PURIFIER,2026-02-02,2026-02-14,,ACTIVE,200,/api/v1/devices
WTR-005-044,APT-005-044,WATER,SMART_WATER_METER,2026-04-01,2026-04-01,,ACTIVE,200,/api/v1/devices
RNT-005-044,APT-005-044,RENTAL,SMART_APPLIANCE,2026-04-02,2026-04-13,,ACTIVE,200,/api/v1/devices
WTR-005-045,APT-005-045,WATER,SMART_WATER_METER,2026-01-01,2026-01-01,,ACTIVE,200,/api/v1/devices
RNT-005-045,APT-005-045,RENTAL,SMART_APPLIANCE,2026-01-09,2026-01-01,,ACTIVE,200,/api/v1/devices
WTR-005-046,APT-005-046,WATER,SMART_WATER_METER,2026-02-16,2026-02-16,,ACTIVE,200,/api/v1/devices
RNT-005-046,APT-005-046,RENTAL,SMART_APPLIANCE,2026-02-18,2026-02-27,,ACTIVE,200,/api/v1/devices
WTR-005-047,APT-005-047,WATER,SMART_WATER_METER,2026-01-09,2026-01-09,,ACTIVE,200,/api/v1/devices
RNT-005-047,APT-005-047,RENTAL,WATER_PURIFIER,2026-01-12,2026-01-19,,ACTIVE,200,/api/v1/devices
WTR-005-048,APT-005-048,WATER,SMART_WATER_METER,2026-03-21,2026-03-21,,ACTIVE,200,/api/v1/devices
RNT-005-048,APT-005-048,RENTAL,WATER_PURIFIER,2026-03-22,2026-04-01,,ACTIVE,200,/api/v1/devices
WTR-005-049,APT-005-049,WATER,SMART_WATER_METER,2026-03-26,2026-03-26,,ACTIVE,200,/api/v1/devices
RNT-005-049,APT-005-049,RENTAL,UTILITY_CONTROLLER,2026-04-05,2026-03-31,,ACTIVE,200,/api/v1/devices
WTR-005-050,APT-005-050,WATER,SMART_WATER_METER,2026-04-03,2026-04-03,,ACTIVE,200,/api/v1/devices
RNT-005-050,APT-005-050,RENTAL,UTILITY_CONTROLLER,2026-04-17,2026-04-18,,ACTIVE,200,/api/v1/devices
WTR-006-001,APT-006-001,WATER,SMART_WATER_METER,2026-03-06,2026-03-06,,ACTIVE,200,/api/v1/devices
RNT-006-001,APT-006-001,RENTAL,UTILITY_CONTROLLER,2026-03-11,2026-03-10,,ACTIVE,200,/api/v1/devices
WTR-006-002,APT-006-002,WATER,SMART_WATER_METER,2026-03-27,2026-03-27,,ACTIVE,200,/api/v1/devices
RNT-006-002,APT-006-002,RENTAL,WATER_PURIFIER,2026-04-10,2026-03-28,,ACTIVE,200,/api/v1/devices
WTR-006-003,APT-006-003,WATER,SMART_WATER_METER,2026-02-11,2026-02-11,,ACTIVE,200,/api/v1/devices
RNT-006-003,APT-006-003,RENTAL,SMART_APPLIANCE,2026-02-17,2026-02-12,,ACTIVE,200,/api/v1/devices
WTR-006-004,APT-006-004,WATER,SMART_WATER_METER,2026-03-31,2026-03-31,,ACTIVE,200,/api/v1/devices
RNT-006-004,APT-006-004,RENTAL,WATER_PURIFIER,2026-04-01,2026-04-10,,ACTIVE,200,/api/v1/devices
WTR-006-005,APT-006-005,WATER,SMART_WATER_METER,2026-03-12,2026-03-12,,ACTIVE,200,/api/v1/devices
RNT-006-005,APT-006-005,RENTAL,SMART_APPLIANCE,2026-03-24,2026-03-27,,ACTIVE,200,/api/v1/devices
WTR-006-006,APT-006-006,WATER,SMART_WATER_METER,2026-01-25,2026-01-25,,ACTIVE,200,/api/v1/devices
RNT-006-006,APT-006-006,RENTAL,SMART_APPLIANCE,2026-01-26,2026-01-31,,ACTIVE,200,/api/v1/devices
WTR-006-007,APT-006-007,WATER,SMART_WATER_METER,2026-03-27,2026-03-27,,ACTIVE,200,/api/v1/devices
RNT-006-007,APT-006-007,RENTAL,SMART_APPLIANCE,2026-04-07,2026-03-28,,ACTIVE,200,/api/v1/devices
WTR-006-008,APT-006-008,WATER,SMART_WATER_METER,2026-03-28,2026-03-28,,ACTIVE,200,/api/v1/devices
RNT-006-008,APT-006-008,RENTAL,UTILITY_CONTROLLER,2026-04-07,2026-04-05,,ACTIVE,200,/api/v1/devices
WTR-006-009,APT-006-009,WATER,SMART_WATER_METER,2026-03-20,2026-03-20,,ACTIVE,200,/api/v1/devices
RNT-006-009,APT-006-009,RENTAL,WATER_PURIFIER,2026-03-31,2026-04-02,,ACTIVE,200,/api/v1/devices
WTR-006-010,APT-006-010,WATER,SMART_WATER_METER,2026-02-21,2026-02-21,,ACTIVE,200,/api/v1/devices
RNT-006-010,APT-006-010,RENTAL,SMART_APPLIANCE,2026-03-07,2026-03-05,,ACTIVE,200,/api/v1/devices
WTR-006-011,APT-006-011,WATER,SMART_WATER_METER,2026-02-08,2026-02-08,,ACTIVE,200,/api/v1/devices
RNT-006-011,APT-006-011,RENTAL,SMART_APPLIANCE,2026-02-13,2026-02-23,,ACTIVE,200,/api/v1/devices
WTR-006-012,APT-006-012,WATER,SMART_WATER_METER,2026-01-27,2026-01-27,,ACTIVE,200,/api/v1/devices
RNT-006-012,APT-006-012,RENTAL,UTILITY_CONTROLLER,2026-02-11,2026-02-07,,ACTIVE,200,/api/v1/devices
WTR-006-013,APT-006-013,WATER,SMART_WATER_METER,2026-04-11,2026-04-11,,ACTIVE,200,/api/v1/devices
RNT-006-013,APT-006-013,RENTAL,UTILITY_CONTROLLER,2026-04-19,2026-04-13,,ACTIVE,200,/api/v1/devices
WTR-006-014,APT-006-014,WATER,SMART_WATER_METER,2026-03-01,2026-03-01,,ACTIVE,200,/api/v1/devices
RNT-006-014,APT-006-014,RENTAL,UTILITY_CONTROLLER,2026-03-14,2026-03-03,,ACTIVE,200,/api/v1/devices
WTR-006-015,APT-006-015,WATER,SMART_WATER_METER,2026-02-26,2026-02-26,,ACTIVE,200,/api/v1/devices
RNT-006-015,APT-006-015,RENTAL,SMART_APPLIANCE,2026-03-03,2026-03-07,,ACTIVE,200,/api/v1/devices
WTR-006-016,APT-006-016,WATER,SMART_WATER_METER,2026-03-07,2026-03-07,,ACTIVE,200,/api/v1/devices
RNT-006-016,APT-006-016,RENTAL,SMART_APPLIANCE,2026-03-10,2026-03-09,,ACTIVE,200,/api/v1/devices
WTR-006-017,APT-006-017,WATER,SMART_WATER_METER,2026-04-12,2026-04-12,,ACTIVE,200,/api/v1/devices
RNT-006-017,APT-006-017,RENTAL,SMART_APPLIANCE,2026-04-21,2026-04-21,,ACTIVE,200,/api/v1/devices
WTR-006-018,APT-006-018,WATER,SMART_WATER_METER,2026-03-26,2026-03-26,,ACTIVE,200,/api/v1/devices
RNT-006-018,APT-006-018,RENTAL,SMART_APPLIANCE,2026-04-08,2026-03-31,,ACTIVE,200,/api/v1/devices
WTR-006-019,APT-006-019,WATER,SMART_WATER_METER,2026-02-06,2026-02-06,,ACTIVE,200,/api/v1/devices
RNT-006-019,APT-006-019,RENTAL,UTILITY_CONTROLLER,2026-02-20,2026-02-17,,ACTIVE,200,/api/v1/devices
WTR-006-020,APT-006-020,WATER,SMART_WATER_METER,2026-01-12,2026-01-12,,ACTIVE,200,/api/v1/devices
RNT-006-020,APT-006-020,RENTAL,SMART_APPLIANCE,2026-01-13,2026-01-23,,ACTIVE,200,/api/v1/devices
WTR-006-021,APT-006-021,WATER,SMART_WATER_METER,2026-03-28,2026-03-28,,ACTIVE,200,/api/v1/devices
RNT-006-021,APT-006-021,RENTAL,UTILITY_CONTROLLER,2026-04-10,2026-04-05,,ACTIVE,200,/api/v1/devices
WTR-006-022,APT-006-022,WATER,SMART_WATER_METER,2026-01-29,2026-01-29,,ACTIVE,200,/api/v1/devices
RNT-006-022,APT-006-022,RENTAL,UTILITY_CONTROLLER,2026-01-30,2026-01-31,,ACTIVE,200,/api/v1/devices
WTR-006-023,APT-006-023,WATER,SMART_WATER_METER,2026-01-19,2026-01-19,,ACTIVE,200,/api/v1/devices
RNT-006-023,APT-006-023,RENTAL,UTILITY_CONTROLLER,2026-01-31,2026-01-30,,ACTIVE,200,/api/v1/devices
WTR-006-024,APT-006-024,WATER,SMART_WATER_METER,2026-01-06,2026-01-06,,ACTIVE,200,/api/v1/devices
RNT-006-024,APT-006-024,RENTAL,UTILITY_CONTROLLER,2026-01-11,2026-01-06,,ACTIVE,200,/api/v1/devices
WTR-006-025,APT-006-025,WATER,SMART_WATER_METER,2026-03-02,2026-03-02,,ACTIVE,200,/api/v1/devices
RNT-006-025,APT-006-025,RENTAL,WATER_PURIFIER,2026-03-16,2026-03-03,,ACTIVE,200,/api/v1/devices
WTR-006-026,APT-006-026,WATER,SMART_WATER_METER,2026-02-28,2026-02-28,,ACTIVE,200,/api/v1/devices
RNT-006-026,APT-006-026,RENTAL,WATER_PURIFIER,2026-03-02,2026-03-07,,ACTIVE,200,/api/v1/devices
WTR-006-027,APT-006-027,WATER,SMART_WATER_METER,2026-04-24,2026-04-24,,ACTIVE,200,/api/v1/devices
RNT-006-027,APT-006-027,RENTAL,UTILITY_CONTROLLER,2026-05-05,2026-05-05,,ACTIVE,200,/api/v1/devices
WTR-006-028,APT-006-028,WATER,SMART_WATER_METER,2026-04-02,2026-04-02,,ACTIVE,200,/api/v1/devices
RNT-006-028,APT-006-028,RENTAL,SMART_APPLIANCE,2026-04-03,2026-04-06,,ACTIVE,200,/api/v1/devices
WTR-006-029,APT-006-029,WATER,SMART_WATER_METER,2026-03-05,2026-03-05,,ACTIVE,200,/api/v1/devices
RNT-006-029,APT-006-029,RENTAL,UTILITY_CONTROLLER,2026-03-19,2026-03-16,,ACTIVE,200,/api/v1/devices
WTR-006-030,APT-006-030,WATER,SMART_WATER_METER,2026-02-01,2026-02-01,,ACTIVE,200,/api/v1/devices
RNT-006-030,APT-006-030,RENTAL,SMART_APPLIANCE,2026-02-15,2026-02-03,,ACTIVE,200,/api/v1/devices
WTR-006-031,APT-006-031,WATER,SMART_WATER_METER,2026-03-25,2026-03-25,,ACTIVE,200,/api/v1/devices
RNT-006-031,APT-006-031,RENTAL,UTILITY_CONTROLLER,2026-03-29,2026-04-05,,ACTIVE,200,/api/v1/devices
WTR-006-032,APT-006-032,WATER,SMART_WATER_METER,2026-04-25,2026-04-25,,ACTIVE,200,/api/v1/devices
RNT-006-032,APT-006-032,RENTAL,SMART_APPLIANCE,2026-05-05,2026-05-03,,ACTIVE,200,/api/v1/devices
WTR-006-033,APT-006-033,WATER,SMART_WATER_METER,2026-04-10,2026-04-10,,ACTIVE,200,/api/v1/devices
RNT-006-033,APT-006-033,RENTAL,WATER_PURIFIER,2026-04-13,2026-04-10,,ACTIVE,200,/api/v1/devices
WTR-006-034,APT-006-034,WATER,SMART_WATER_METER,2026-01-29,2026-01-29,,ACTIVE,200,/api/v1/devices
RNT-006-034,APT-006-034,RENTAL,UTILITY_CONTROLLER,2026-02-03,2026-02-13,,ACTIVE,200,/api/v1/devices
WTR-006-035,APT-006-035,WATER,SMART_WATER_METER,2026-04-13,2026-04-13,,ACTIVE,200,/api/v1/devices
RNT-006-035,APT-006-035,RENTAL,UTILITY_CONTROLLER,2026-04-25,2026-04-16,,ACTIVE,200,/api/v1/devices
WTR-006-036,APT-006-036,WATER,SMART_WATER_METER,2026-01-07,2026-01-07,,ACTIVE,200,/api/v1/devices
RNT-006-036,APT-006-036,RENTAL,SMART_APPLIANCE,2026-01-15,2026-01-21,,ACTIVE,200,/api/v1/devices
WTR-006-037,APT-006-037,WATER,SMART_WATER_METER,2026-04-28,2026-04-28,,ACTIVE,200,/api/v1/devices
RNT-006-037,APT-006-037,RENTAL,WATER_PURIFIER,2026-05-07,2026-05-13,,ACTIVE,200,/api/v1/devices
WTR-006-038,APT-006-038,WATER,SMART_WATER_METER,2026-02-28,2026-02-28,,ACTIVE,200,/api/v1/devices
RNT-006-038,APT-006-038,RENTAL,WATER_PURIFIER,2026-03-03,2026-03-04,,ACTIVE,200,/api/v1/devices
WTR-006-039,APT-006-039,WATER,SMART_WATER_METER,2026-04-13,2026-04-13,,ACTIVE,200,/api/v1/devices
RNT-006-039,APT-006-039,RENTAL,WATER_PURIFIER,2026-04-27,2026-04-18,,ACTIVE,200,/api/v1/devices
WTR-006-040,APT-006-040,WATER,SMART_WATER_METER,2026-03-27,2026-03-27,,ACTIVE,200,/api/v1/devices
RNT-006-040,APT-006-040,RENTAL,UTILITY_CONTROLLER,2026-04-10,2026-03-29,,ACTIVE,200,/api/v1/devices
WTR-006-041,APT-006-041,WATER,SMART_WATER_METER,2026-04-07,2026-04-07,,ACTIVE,200,/api/v1/devices
RNT-006-041,APT-006-041,RENTAL,UTILITY_CONTROLLER,2026-04-17,2026-04-18,,ACTIVE,200,/api/v1/devices
WTR-006-042,APT-006-042,WATER,SMART_WATER_METER,2026-03-20,2026-03-20,,ACTIVE,200,/api/v1/devices
RNT-006-042,APT-006-042,RENTAL,UTILITY_CONTROLLER,2026-03-22,2026-03-29,,ACTIVE,200,/api/v1/devices
WTR-006-043,APT-006-043,WATER,SMART_WATER_METER,2026-04-17,2026-04-17,,ACTIVE,200,/api/v1/devices
RNT-006-043,APT-006-043,RENTAL,SMART_APPLIANCE,2026-04-22,2026-04-22,,ACTIVE,200,/api/v1/devices
WTR-006-044,APT-006-044,WATER,SMART_WATER_METER,2026-04-25,2026-04-25,,ACTIVE,200,/api/v1/devices
RNT-006-044,APT-006-044,RENTAL,SMART_APPLIANCE,2026-05-02,2026-04-28,,ACTIVE,200,/api/v1/devices
WTR-006-045,APT-006-045,WATER,SMART_WATER_METER,2026-04-06,2026-04-06,,ACTIVE,200,/api/v1/devices
RNT-006-045,APT-006-045,RENTAL,WATER_PURIFIER,2026-04-10,2026-04-13,,ACTIVE,200,/api/v1/devices
WTR-006-046,APT-006-046,WATER,SMART_WATER_METER,2026-02-27,2026-02-27,,ACTIVE,200,/api/v1/devices
RNT-006-046,APT-006-046,RENTAL,SMART_APPLIANCE,2026-02-27,2026-03-10,,ACTIVE,200,/api/v1/devices
WTR-006-047,APT-006-047,WATER,SMART_WATER_METER,2026-04-07,2026-04-07,,ACTIVE,200,/api/v1/devices
RNT-006-047,APT-006-047,RENTAL,UTILITY_CONTROLLER,2026-04-18,2026-04-21,,ACTIVE,200,/api/v1/devices
WTR-006-048,APT-006-048,WATER,SMART_WATER_METER,2026-04-18,2026-04-18,,ACTIVE,200,/api/v1/devices
RNT-006-048,APT-006-048,RENTAL,UTILITY_CONTROLLER,2026-04-22,2026-04-20,,ACTIVE,200,/api/v1/devices
WTR-006-049,APT-006-049,WATER,SMART_WATER_METER,2026-04-09,2026-04-09,,ACTIVE,200,/api/v1/devices
RNT-006-049,APT-006-049,RENTAL,WATER_PURIFIER,2026-04-18,2026-04-21,,ACTIVE,200,/api/v1/devices
WTR-006-050,APT-006-050,WATER,SMART_WATER_METER,2026-03-22,2026-03-22,,ACTIVE,200,/api/v1/devices
RNT-006-050,APT-006-050,RENTAL,UTILITY_CONTROLLER,2026-04-06,2026-04-04,,ACTIVE,200,/api/v1/devices
WTR-007-001,APT-007-001,WATER,SMART_WATER_METER,2026-02-05,2026-02-05,,ACTIVE,200,/api/v1/devices
RNT-007-001,APT-007-001,RENTAL,SMART_APPLIANCE,2026-02-07,2026-02-09,,ACTIVE,200,/api/v1/devices
WTR-007-002,APT-007-002,WATER,SMART_WATER_METER,2026-01-10,2026-01-10,,ACTIVE,200,/api/v1/devices
RNT-007-002,APT-007-002,RENTAL,SMART_APPLIANCE,2026-01-12,2026-01-24,,ACTIVE,200,/api/v1/devices
WTR-007-003,APT-007-003,WATER,SMART_WATER_METER,2026-01-31,2026-01-31,,ACTIVE,200,/api/v1/devices
RNT-007-003,APT-007-003,RENTAL,SMART_APPLIANCE,2026-02-11,2026-02-04,,ACTIVE,200,/api/v1/devices
WTR-007-004,APT-007-004,WATER,SMART_WATER_METER,2026-02-12,2026-02-12,,ACTIVE,200,/api/v1/devices
RNT-007-004,APT-007-004,RENTAL,UTILITY_CONTROLLER,2026-02-17,2026-02-16,,ACTIVE,200,/api/v1/devices
WTR-007-005,APT-007-005,WATER,SMART_WATER_METER,2026-04-25,2026-04-25,,ACTIVE,200,/api/v1/devices
RNT-007-005,APT-007-005,RENTAL,SMART_APPLIANCE,2026-04-26,2026-04-28,,ACTIVE,200,/api/v1/devices
WTR-007-006,APT-007-006,WATER,SMART_WATER_METER,2026-01-18,2026-01-18,,ACTIVE,200,/api/v1/devices
RNT-007-006,APT-007-006,RENTAL,UTILITY_CONTROLLER,2026-01-22,2026-01-27,,ACTIVE,200,/api/v1/devices
WTR-007-007,APT-007-007,WATER,SMART_WATER_METER,2026-01-30,2026-01-30,,ACTIVE,200,/api/v1/devices
RNT-007-007,APT-007-007,RENTAL,WATER_PURIFIER,2026-02-04,2026-02-09,,ACTIVE,200,/api/v1/devices
WTR-007-008,APT-007-008,WATER,SMART_WATER_METER,2026-03-30,2026-03-30,,ACTIVE,200,/api/v1/devices
RNT-007-008,APT-007-008,RENTAL,UTILITY_CONTROLLER,2026-04-06,2026-04-10,,ACTIVE,200,/api/v1/devices
WTR-007-009,APT-007-009,WATER,SMART_WATER_METER,2026-04-01,2026-04-01,,ACTIVE,200,/api/v1/devices
RNT-007-009,APT-007-009,RENTAL,UTILITY_CONTROLLER,2026-04-10,2026-04-03,,ACTIVE,200,/api/v1/devices
WTR-007-010,APT-007-010,WATER,SMART_WATER_METER,2026-01-09,2026-01-09,,ACTIVE,200,/api/v1/devices
RNT-007-010,APT-007-010,RENTAL,SMART_APPLIANCE,2026-01-15,2026-01-17,,ACTIVE,200,/api/v1/devices
WTR-007-011,APT-007-011,WATER,SMART_WATER_METER,2026-02-22,2026-02-22,,ACTIVE,200,/api/v1/devices
RNT-007-011,APT-007-011,RENTAL,WATER_PURIFIER,2026-03-03,2026-02-24,,ACTIVE,200,/api/v1/devices
WTR-007-012,APT-007-012,WATER,SMART_WATER_METER,2026-03-11,2026-03-11,,ACTIVE,200,/api/v1/devices
RNT-007-012,APT-007-012,RENTAL,UTILITY_CONTROLLER,2026-03-16,2026-03-15,,ACTIVE,200,/api/v1/devices
WTR-007-013,APT-007-013,WATER,SMART_WATER_METER,2026-02-23,2026-02-23,,ACTIVE,200,/api/v1/devices
RNT-007-013,APT-007-013,RENTAL,WATER_PURIFIER,2026-03-05,2026-02-24,,ACTIVE,200,/api/v1/devices
WTR-007-014,APT-007-014,WATER,SMART_WATER_METER,2026-01-27,2026-01-27,,ACTIVE,200,/api/v1/devices
RNT-007-014,APT-007-014,RENTAL,WATER_PURIFIER,2026-01-29,2026-01-28,,ACTIVE,200,/api/v1/devices
WTR-007-015,APT-007-015,WATER,SMART_WATER_METER,2026-02-19,2026-02-19,,ACTIVE,200,/api/v1/devices
RNT-007-015,APT-007-015,RENTAL,UTILITY_CONTROLLER,2026-02-27,2026-02-25,,ACTIVE,200,/api/v1/devices
WTR-007-016,APT-007-016,WATER,SMART_WATER_METER,2026-04-20,2026-04-20,,ACTIVE,200,/api/v1/devices
RNT-007-016,APT-007-016,RENTAL,UTILITY_CONTROLLER,2026-05-03,2026-04-20,,ACTIVE,200,/api/v1/devices
WTR-007-017,APT-007-017,WATER,SMART_WATER_METER,2026-03-03,2026-03-03,,ACTIVE,200,/api/v1/devices
RNT-007-017,APT-007-017,RENTAL,SMART_APPLIANCE,2026-03-12,2026-03-12,,ACTIVE,200,/api/v1/devices
WTR-007-018,APT-007-018,WATER,SMART_WATER_METER,2026-05-01,2026-05-01,,ACTIVE,200,/api/v1/devices
RNT-007-018,APT-007-018,RENTAL,SMART_APPLIANCE,2026-05-08,2026-05-13,,ACTIVE,200,/api/v1/devices
WTR-007-019,APT-007-019,WATER,SMART_WATER_METER,2026-02-08,2026-02-08,,ACTIVE,200,/api/v1/devices
RNT-007-019,APT-007-019,RENTAL,SMART_APPLIANCE,2026-02-22,2026-02-10,,ACTIVE,200,/api/v1/devices
WTR-007-020,APT-007-020,WATER,SMART_WATER_METER,2026-04-20,2026-04-20,,ACTIVE,200,/api/v1/devices
RNT-007-020,APT-007-020,RENTAL,UTILITY_CONTROLLER,2026-04-21,2026-04-25,,ACTIVE,200,/api/v1/devices
WTR-007-021,APT-007-021,WATER,SMART_WATER_METER,2026-03-10,2026-03-10,,ACTIVE,200,/api/v1/devices
RNT-007-021,APT-007-021,RENTAL,SMART_APPLIANCE,2026-03-23,2026-03-25,,ACTIVE,200,/api/v1/devices
WTR-007-022,APT-007-022,WATER,SMART_WATER_METER,2026-03-04,2026-03-04,,ACTIVE,200,/api/v1/devices
RNT-007-022,APT-007-022,RENTAL,SMART_APPLIANCE,2026-03-10,2026-03-14,,ACTIVE,200,/api/v1/devices
WTR-007-023,APT-007-023,WATER,SMART_WATER_METER,2026-02-04,2026-02-04,,ACTIVE,200,/api/v1/devices
